engine_rpm_mean,engine_coolant_temp_c,oil_pressure_psi,hard_braking_events_per_100km,battery_voltage_v,odometer_reading_km_k,component_failure_risk
3003.084,109.536,32.995,0.913,13.274,91.271,0
2360.708,81.094,16.056,1.436,13.465,56.5,0
2703.802,95.814,47.501,5.286,13.509,57.242,0
2382.906,97.845,28.743,1.369,13.596,123.103,0
2622.486,108.675,53.863,2.683,14.63,129.31,1
2071.207,80.54,37.426,1.143,13.683,120.272,0
864.769,107.289,49.245,4.017,14.721,120.683,1
2362.719,84.329,58.818,1.53,15.184,110.606,1
3374.786,73.298,27.494,2.324,14.569,90.919,1
3052.04,102.138,35.209,0.0,14.281,77.108,1
3077.508,110.071,41.092,0.0,14.094,139.465,1
3253.485,125.0,60.451,2.514,14.579,68.183,1
2507.627,75.204,34.099,0.115,13.88,101.649,0
2578.255,101.785,34.866,6.289,14.686,48.819,0
2048.526,86.263,47.738,0.0,14.353,55.332,1
2244.553,102.967,35.073,1.06,13.476,74.373,0
2850.251,71.413,43.83,2.53,14.606,48.823,1
3232.525,74.321,23.382,1.843,13.882,120.903,0
2359.36,81.138,68.572,0.513,13.704,24.338,1
2157.377,93.105,25.827,0.776,13.371,89.465,1
2450.343,83.025,38.139,0.717,13.949,90.963,1
2840.784,101.227,41.61,1.984,14.697,5.0,1
1511.494,106.377,64.952,6.013,14.6,65.154,0
957.482,100.394,26.102,2.64,14.118,96.506,0
2092.151,114.663,65.804,4.629,14.34,104.293,0
1656.537,97.822,51.086,3.413,14.945,75.806,1
2119.709,74.963,47.005,4.505,13.665,115.46,0
2353.943,111.087,30.184,0.0,12.796,80.081,0
2155.389,83.528,48.854,1.952,14.971,85.614,1
3394.104,104.746,33.318,4.853,13.323,96.324,0
2662.384,114.032,57.2,1.471,13.179,126.715,0
2645.308,98.394,30.347,5.672,12.183,54.593,0
2854.435,71.054,40.642,5.171,14.314,63.093,1
1709.758,79.145,35.337,1.656,12.341,54.9,0
3125.423,110.518,30.15,1.594,13.125,70.051,1
2400.753,89.632,50.896,0.676,14.329,149.181,1
2885.812,93.114,48.426,1.367,14.45,110.773,1
1753.293,102.624,56.508,0.281,13.213,34.101,1
1440.057,101.749,20.641,3.272,13.679,57.98,0
2981.628,95.903,54.77,0.0,13.015,101.775,1
2694.666,89.079,72.065,3.587,13.306,44.207,0
1863.666,87.623,36.58,3.631,14.04,52.36,1
1884.719,104.011,64.742,0.0,13.349,145.523,1
3181.533,99.75,38.842,5.29,13.58,57.398,0
1676.882,88.398,25.531,3.424,12.482,127.96,0
3517.737,107.15,38.332,3.849,14.82,141.49,0
1864.597,90.194,54.578,1.134,14.259,51.994,1
2864.955,80.077,31.942,3.62,14.514,44.952,1
2236.398,81.374,34.796,4.528,14.961,72.574,0
2842.072,78.298,49.122,2.323,13.057,36.012,1
2096.326,88.186,42.037,6.103,13.477,90.447,0
2344.185,109.272,49.015,2.579,12.095,75.746,0
2476.597,80.729,44.854,4.553,15.2,101.226,1
1798.578,94.639,47.756,3.027,13.665,147.862,0
2931.536,82.806,36.812,3.554,14.735,121.787,0
2116.411,88.356,44.781,0.0,12.686,107.016,0
2301.41,70.859,30.872,3.168,14.697,5.0,1
1803.673,88.912,57.461,1.177,15.2,104.952,1
784.483,89.288,34.389,0.976,13.746,162.518,0
2325.832,99.564,55.546,5.639,12.89,5.0,0
4018.2,95.126,39.197,2.115,13.675,116.022,1
2959.993,75.223,44.424,0.694,11.796,77.829,0
2437.481,107.179,36.06,1.854,13.766,46.759,1
2279.121,94.944,29.808,0.159,14.539,121.051,1
2464.603,94.778,21.063,5.081,13.768,161.937,0
2805.627,91.871,29.336,1.248,13.544,119.885,0
1682.472,84.751,38.113,3.453,14.275,68.296,1
3174.309,95.049,44.543,4.941,14.344,42.544,1
2914.998,98.658,54.125,1.6,12.306,91.508,0
2916.821,67.543,36.651,3.458,13.88,124.293,0
2735.009,84.457,31.416,0.646,15.2,67.583,1
2462.751,88.431,24.687,6.902,12.598,71.933,0
2887.36,95.586,47.761,4.185,13.723,211.99,0
2834.679,108.706,58.598,2.153,15.2,133.539,1
2219.874,81.196,57.196,1.109,14.794,136.756,1
2077.159,85.029,50.519,2.295,13.338,19.287,1
2516.207,84.825,49.663,1.888,13.986,53.177,1
3456.863,80.779,62.371,6.015,13.798,88.361,0
1644.58,87.139,45.985,0.294,13.127,39.949,1
1496.109,102.791,49.754,2.743,13.733,157.018,0
2557.095,77.246,38.151,2.467,13.548,148.464,0
2483.077,97.989,25.655,2.289,13.901,60.99,0
2562.672,68.173,33.794,2.304,13.126,165.276,0
2608.57,84.141,41.89,2.291,12.651,84.809,1
2304.919,87.387,42.729,4.072,13.763,201.523,0
3418.411,115.448,65.115,3.596,15.2,91.511,1
1409.412,88.153,42.975,3.254,13.874,110.929,0
1911.477,65.0,56.146,0.0,13.502,147.996,1
2382.884,65.0,36.779,3.04,14.479,142.494,1
1381.927,92.476,38.26,0.0,13.658,107.983,0
2335.695,100.593,26.052,3.663,15.2,78.649,1
3529.956,97.256,33.092,5.154,13.796,108.136,0
2463.576,94.346,48.324,0.833,14.43,48.272,1
2599.956,108.272,42.091,2.029,13.121,91.846,0
1630.893,84.446,53.315,1.421,14.253,35.081,1
2049.365,104.529,44.175,4.724,14.048,5.0,0
2206.122,69.152,37.771,2.671,13.749,87.269,0
2243.485,79.331,67.78,5.611,13.348,141.803,0
3283.068,66.701,40.873,3.245,13.226,126.661,1
2812.499,88.152,55.956,2.936,14.054,81.314,1
1727.552,91.352,37.185,2.623,14.366,163.615,0
2610.228,93.597,50.515,3.972,13.686,59.392,1
2773.844,92.866,53.136,0.0,14.059,5.0,1
3191.097,79.014,44.502,2.654,13.766,5.0,1
3477.351,89.337,13.746,2.374,13.889,31.846,0
1790.189,71.036,42.219,3.806,13.62,121.748,0
1922.943,111.085,56.766,2.162,13.816,56.434,1
1632.574,87.749,48.33,0.63,15.2,105.743,1
2297.887,85.156,47.35,2.513,14.08,159.083,1
2753.133,114.245,21.333,0.551,14.381,35.496,1
3091.767,74.609,33.355,0.0,14.194,106.532,1
2400.632,76.242,46.936,3.809,13.563,109.253,0
2242.099,76.653,46.925,3.542,14.965,46.267,1
2548.643,91.05,56.576,3.341,13.538,145.939,0
1907.157,98.043,40.262,4.845,14.75,72.053,1
3808.2,102.355,46.87,1.303,13.499,67.731,0
1405.02,125.0,42.196,0.0,12.936,180.023,0
2570.081,65.0,30.157,2.374,14.129,108.525,1
3765.344,100.522,14.931,1.874,12.806,126.638,0
2454.42,84.2,47.172,0.984,14.282,145.97,0
2326.475,83.79,44.087,2.356,12.725,55.729,0
2217.66,83.323,34.582,1.399,13.513,141.242,0
2332.745,79.277,22.57,0.0,12.511,62.415,0
3342.352,115.583,49.557,1.706,15.2,60.492,1
1012.29,103.792,38.809,0.455,12.311,72.76,0
3446.732,92.325,48.682,2.917,13.809,57.007,1
1524.428,110.914,64.369,1.319,14.829,121.997,1
2276.676,70.825,16.303,4.501,14.733,97.024,1
2170.991,73.37,33.605,5.387,14.566,62.895,0
2832.56,65.0,39.487,3.723,13.514,115.353,0
1411.219,82.208,59.458,0.0,15.016,72.617,1
2750.412,94.264,22.363,5.209,14.622,70.237,1
3765.801,93.44,65.23,5.336,13.991,87.191,1
1563.937,94.091,43.63,2.534,14.017,105.856,0
2573.309,72.245,40.848,4.881,13.526,102.543,0
2019.712,103.244,39.623,1.507,12.981,68.654,0
2726.827,95.355,36.765,0.0,14.913,123.12,1
2462.446,102.263,54.577,1.131,14.981,74.992,1
2033.034,65.501,29.178,5.613,13.004,55.526,0
2767.117,96.361,46.145,0.0,13.662,18.939,1
3622.826,75.371,37.39,2.499,13.671,129.243,0
2325.913,86.437,32.854,2.561,13.771,85.558,0
2917.843,99.481,73.032,1.577,13.858,94.489,1
1609.373,93.275,47.029,1.702,14.652,132.061,0
1828.316,80.078,49.359,2.63,13.128,63.517,0
2757.064,92.088,55.653,1.488,13.038,23.152,1
3414.675,70.559,24.944,0.0,14.913,88.14,1
2681.149,108.104,63.028,2.887,13.384,98.858,0
2246.512,89.126,11.893,4.432,12.663,73.172,0
2449.539,107.66,32.775,4.065,13.363,151.318,0
1637.235,84.629,36.492,1.042,13.503,5.0,1
2842.935,84.67,48.981,0.248,15.199,135.403,1
3023.516,81.301,44.625,1.988,14.632,120.602,0
2156.141,104.266,39.998,5.322,14.833,105.555,0
2144.473,82.068,41.856,3.662,14.538,5.0,1
2622.821,101.024,30.264,3.767,14.652,142.775,0
2166.132,86.646,24.033,4.102,13.181,38.81,0
2407.014,65.0,50.718,3.257,13.621,62.154,1
3814.819,84.016,50.324,2.717,12.909,77.323,0
2289.433,75.492,61.014,3.692,13.611,103.334,1
2217.079,92.475,32.52,1.517,14.416,113.774,1
2029.098,75.334,50.314,0.0,13.921,125.178,1
2933.725,104.964,38.596,3.801,14.98,121.713,0
2332.204,90.725,56.286,4.728,12.773,96.382,0
2027.908,89.514,54.264,0.487,14.25,103.717,1
3308.848,101.182,44.535,3.979,12.677,35.916,0
3372.742,105.495,37.926,5.525,13.885,51.204,0
2059.725,91.719,53.531,2.496,14.466,125.296,1
1236.749,81.203,49.763,1.028,13.607,122.674,0
3104.884,67.164,33.787,2.721,14.296,117.571,1
2004.991,82.395,26.066,1.509,12.936,61.851,0
2963.907,83.359,38.538,1.39,12.303,125.972,0
1169.433,93.499,60.185,3.28,14.301,32.744,1
3030.188,87.168,55.758,0.0,15.2,133.481,1
1662.738,101.631,28.652,0.0,12.904,73.261,0
2924.997,83.418,27.987,2.535,14.9,160.788,0
2459.277,91.201,57.296,2.46,13.839,16.535,1
1829.939,108.576,28.372,3.118,12.598,164.353,0
2185.426,96.786,48.112,5.875,12.782,68.734,0
2896.107,91.159,34.607,2.688,13.814,67.923,1
2518.831,83.573,61.405,3.577,13.436,93.768,0
2829.868,83.135,32.755,0.744,12.618,53.631,0
3734.686,80.091,55.72,3.882,12.275,81.745,0
1433.243,84.426,44.218,1.552,13.038,51.807,1
3501.188,102.579,45.026,2.629,13.974,53.452,1
2517.831,88.894,18.356,2.304,13.794,106.91,0
1865.79,73.103,15.565,4.359,13.349,44.43,0
1585.296,116.754,39.353,0.142,13.982,50.431,1
2327.072,96.48,44.963,0.0,14.736,23.224,1
3049.073,72.303,28.498,2.116,14.155,62.323,1
2367.093,85.814,28.936,3.343,13.691,144.022,0
3432.251,93.552,48.738,2.774,14.635,46.933,1
1506.736,115.864,48.754,4.718,12.936,52.077,0
2442.142,76.486,40.347,3.287,13.598,93.726,0
1635.944,105.665,51.362,1.485,13.619,68.314,1
2686.361,111.593,27.91,0.0,12.687,185.267,0
3026.477,83.199,37.729,2.073,13.422,77.686,0
2176.505,88.115,61.775,4.35,11.933,100.085,0
757.261,77.492,42.82,1.794,15.2,127.47,1
2579.316,89.152,43.516,2.551,12.956,126.606,0
2733.88,91.488,69.671,3.258,15.2,95.498,1
2712.792,101.235,25.208,0.672,13.834,77.749,1
3253.258,107.263,51.557,3.622,14.308,176.081,0
1753.815,81.527,61.968,5.447,13.36,80.511,1
2892.14,65.0,38.102,2.189,13.987,65.124,1
3225.13,91.703,52.316,0.468,14.385,55.937,1
1293.918,96.11,30.216,2.38,14.398,7.294,1
2657.774,95.492,33.759,0.0,14.497,121.973,1
2122.283,87.427,46.62,3.106,13.469,5.0,1
2397.01,93.747,51.583,3.314,13.368,84.742,1
2675.99,113.216,55.451,5.516,12.365,75.781,0
2133.301,97.344,60.836,2.151,14.271,185.798,0
2010.79,86.773,41.191,3.235,14.774,5.0,1
2472.199,84.997,56.323,0.95,15.2,44.45,1
1743.29,89.622,37.892,1.858,14.075,78.876,1
1744.214,114.914,52.825,0.0,13.11,76.111,1
2891.593,89.434,44.49,2.149,12.273,60.27,0
1703.284,91.723,47.348,1.95,14.738,81.356,1
2883.103,85.248,47.082,3.039,12.183,28.32,0
2750.684,107.386,22.744,1.378,13.493,101.074,0
1328.226,119.438,28.511,2.65,13.598,5.0,0
2009.583,98.309,43.23,1.9,13.737,83.84,0
3226.171,93.159,21.753,1.903,13.832,57.984,1
1812.242,92.515,51.975,2.645,13.924,130.733,0
2148.137,65.0,52.459,2.573,11.626,163.989,0
2750.34,102.432,45.926,3.87,13.813,70.103,0
2959.204,93.878,28.546,2.283,11.793,147.583,0
2286.5,97.997,58.562,1.87,14.459,70.775,1
2061.618,82.04,66.447,2.175,13.3,41.524,1
3374.54,86.618,43.765,1.214,11.859,163.566,0
3580.285,86.246,48.126,1.852,13.067,108.435,1
3086.258,106.303,44.421,6.156,13.287,85.2,0
2505.457,86.697,48.364,0.857,14.872,115.923,1
1924.627,121.157,40.565,1.998,13.977,97.34,0
1910.211,98.032,41.585,1.803,14.11,81.885,1
2789.634,74.14,52.869,2.055,14.863,25.31,1
2721.959,90.2,70.147,1.904,13.713,72.826,1
3361.039,82.877,25.199,3.003,14.479,113.046,1
2872.793,65.0,40.754,0.0,14.415,79.475,1
1472.998,114.393,27.834,4.367,12.642,125.605,0
3133.766,101.844,61.104,3.639,15.126,102.264,1
1801.261,99.465,34.947,0.263,12.522,45.484,0
2200.419,94.316,24.682,0.0,14.626,25.637,1
2612.63,72.652,49.658,0.741,12.435,77.927,1
3747.184,85.229,62.932,2.063,14.341,61.41,1
4471.447,103.785,49.963,7.145,15.2,100.134,1
2844.37,77.283,44.458,3.478,13.608,52.684,1
2330.922,65.0,46.91,0.0,13.569,57.307,1
2797.429,88.821,58.978,1.259,14.349,132.388,1
3026.976,90.015,31.51,2.404,13.504,91.669,1
2241.566,93.898,40.658,2.957,15.2,53.377,1
3616.887,102.199,36.568,0.133,13.973,85.794,1
2599.546,100.926,27.986,2.257,13.512,147.051,0
2773.533,95.623,38.059,1.208,13.314,98.22,1
2882.851,108.737,55.293,0.513,12.96,111.683,0
2724.031,70.734,48.799,2.967,13.235,51.149,1
2995.311,99.064,49.732,3.893,13.484,131.189,0
2048.785,100.772,43.758,4.014,13.361,189.315,0
2087.104,74.646,48.28,3.534,13.208,49.384,1
1734.9,70.96,32.393,1.605,15.2,31.815,1
2735.676,81.557,38.286,3.786,12.873,92.899,0
2956.309,82.738,44.304,3.056,13.932,124.398,0
2747.552,102.548,45.33,2.741,14.333,80.887,1
3538.42,83.396,45.842,1.399,14.367,37.606,1
2446.363,80.011,40.34,1.606,13.747,80.114,0
2884.682,83.437,37.471,2.633,13.583,111.914,0
1740.394,107.661,75.0,6.892,14.206,66.684,1
2198.385,92.183,52.881,3.042,14.04,112.326,0
2902.1,89.49,46.958,1.4,13.567,137.412,0
3001.916,90.46,39.201,1.002,12.394,95.81,1
2258.921,110.089,36.585,1.615,13.379,83.742,0
2403.46,81.512,40.43,6.419,12.768,122.32,0
1463.382,110.417,45.514,1.781,13.2,46.475,1
2217.931,94.947,19.435,4.132,13.83,42.038,1
3028.749,89.754,23.167,1.823,14.123,73.004,1
2823.883,125.0,34.357,2.97,15.2,62.865,1
2775.433,77.221,44.486,3.925,13.316,48.85,1
2482.353,87.048,39.129,1.471,14.497,167.371,0
2454.591,74.746,59.737,1.346,14.075,182.74,1
2020.791,105.334,24.211,5.486,14.966,69.083,1
2904.238,115.649,32.984,4.272,14.319,89.127,0
2723.632,115.379,60.241,3.923,12.892,76.547,0
2769.812,109.135,43.573,3.917,12.249,134.837,0
2108.077,89.233,52.618,3.327,14.08,143.754,0
1050.327,86.887,66.615,6.132,13.324,5.023,1
3163.149,68.604,33.674,2.579,12.918,106.42,0
2138.756,120.502,40.808,3.539,12.659,26.193,0
1889.196,98.566,38.731,0.0,13.945,164.122,0
2900.761,85.113,18.545,1.015,15.157,104.811,1
2195.192,110.593,38.275,0.339,13.432,47.949,0
3138.959,78.381,52.573,4.793,14.331,74.141,1
2851.054,97.693,48.487,0.0,13.708,71.996,1
2894.32,89.583,49.429,1.776,12.64,108.63,0
1562.129,100.941,37.494,0.0,14.461,131.886,0
3237.764,91.11,34.127,1.004,12.815,33.331,1
2619.813,71.687,57.231,1.616,13.819,167.744,0
2209.97,93.058,36.032,4.993,13.493,157.256,0
2543.203,106.684,45.529,3.214,14.604,45.61,1
1295.447,91.591,43.96,1.0,12.848,88.276,0
2715.624,102.852,59.541,4.419,14.152,161.986,0
1780.909,77.363,53.657,2.532,13.044,140.481,0
1570.764,91.632,26.457,2.568,13.34,69.847,0
1460.467,83.257,27.749,0.335,10.528,121.645,0
3173.247,102.458,48.947,0.718,15.2,219.874,0
2040.979,92.441,41.228,1.015,14.296,89.732,1
3446.923,101.661,36.538,2.584,13.109,56.531,0
2101.729,107.228,54.188,2.64,12.788,92.759,0
1340.217,101.683,44.25,5.279,13.354,96.095,0
1724.259,95.824,42.629,3.193,14.445,61.396,1
3253.278,78.025,51.358,0.0,12.097,104.873,0
2348.666,91.961,37.499,2.973,13.673,28.552,1
2093.613,84.537,60.822,0.0,15.2,55.051,1
2554.012,87.183,32.543,0.761,12.779,119.121,0
2776.159,86.757,49.883,1.038,13.872,6.031,1
3176.309,78.281,59.206,1.306,15.2,125.643,1
3391.524,65.0,25.472,0.025,14.369,5.0,1
2216.15,82.646,37.88,2.866,13.913,7.09,1
1588.069,94.707,55.706,0.0,14.256,62.546,1
2181.248,73.126,55.887,3.142,13.439,97.909,0
2619.182,92.22,39.942,6.527,14.97,144.637,1
1823.557,118.604,33.184,0.107,13.441,87.593,0
1827.852,106.323,53.471,1.988,12.037,73.905,0
2673.462,115.01,56.203,0.0,13.448,111.081,1
2418.376,97.476,28.024,1.958,12.93,45.81,0
2471.318,108.345,27.553,3.657,13.547,91.274,0
1956.978,81.864,44.703,3.797,13.567,31.025,0
2300.24,82.979,49.552,2.639,14.878,88.717,1
1849.248,65.0,38.411,4.101,14.426,79.157,1
3028.629,108.606,50.152,7.083,14.037,48.808,0
3122.912,113.565,33.478,5.582,13.797,92.427,0
1249.978,84.256,16.624,1.559,12.847,92.135,0
1845.818,88.445,36.913,0.0,11.837,137.895,0
1477.256,81.446,42.759,1.769,13.902,12.746,1
2027.484,97.357,38.69,0.795,14.515,81.578,1
2395.765,107.749,28.097,3.312,13.702,50.788,0
1507.731,67.601,20.212,0.374,13.319,124.139,0
1850.791,97.732,35.831,2.369,14.218,118.926,0
1797.428,88.127,52.772,4.008,13.725,107.855,0
2584.724,93.588,57.074,2.319,15.2,53.328,1
2495.074,98.426,56.253,0.797,14.909,124.846,1
1980.871,89.365,32.209,4.615,14.664,16.144,1
2564.934,90.55,28.156,0.0,14.482,6.911,1
2094.658,89.006,47.96,1.91,12.639,27.586,1
2273.424,105.584,49.621,2.425,14.397,83.494,1
3537.744,97.863,46.802,2.529,14.139,115.382,1
3321.3,95.088,17.831,2.825,14.346,5.0,1
1605.272,74.207,31.597,3.599,14.243,144.523,0
2989.326,86.7,41.644,2.436,14.207,90.9,1
2977.408,104.581,47.847,1.837,15.2,14.45,1
1703.629,92.528,51.208,1.766,13.731,89.543,1
2982.205,101.233,43.731,1.399,14.643,134.164,0
3449.656,116.731,45.969,3.918,13.376,111.975,0
1720.346,106.54,43.018,1.336,14.512,134.458,1
1853.623,93.304,50.227,4.024,14.645,23.519,1
3111.48,84.846,45.754,2.534,14.128,66.37,1
2626.472,65.0,42.789,1.562,15.2,43.389,1
2808.46,89.643,38.78,3.613,13.004,162.291,0
2671.383,87.436,42.975,1.191,13.362,113.771,0
2703.952,97.465,47.815,3.649,13.991,213.115,0
1587.793,89.845,45.21,2.883,14.593,63.958,1
3130.757,87.515,46.57,1.427,13.961,52.39,1
3210.233,67.088,58.113,3.452,14.957,78.573,1
2300.896,78.84,45.182,3.484,13.204,147.026,0
2421.74,98.673,34.212,4.584,12.773,68.525,0
1454.78,116.023,52.603,4.239,14.077,90.6,0
2784.266,90.635,25.606,3.384,13.731,89.351,0
2821.837,96.589,29.023,0.47,14.289,86.777,1
2409.576,105.335,46.03,6.907,13.775,55.642,0
3180.83,80.647,48.197,0.0,13.494,78.822,1
2232.85,97.135,27.059,4.209,13.733,76.895,0
2816.994,81.633,37.406,3.276,13.826,84.66,1
1787.218,104.108,34.727,0.387,13.526,127.458,0
2434.691,94.12,36.16,2.276,13.617,164.228,0
2336.67,96.178,53.323,2.358,13.437,47.18,1
2596.45,81.044,50.478,4.85,14.571,67.36,1
2209.807,101.898,41.771,1.216,13.975,47.874,1
2364.543,121.186,35.448,2.028,15.2,93.42,0
2986.931,77.889,25.804,0.0,13.945,60.774,1
2166.103,87.243,59.042,5.623,13.304,95.791,0
1405.725,95.243,49.105,0.573,15.2,134.663,1
3587.23,103.01,33.52,3.088,14.172,5.0,0
3347.945,84.166,50.635,2.317,14.691,107.13,1
1610.029,65.0,41.157,2.324,14.333,64.292,1
2898.31,111.029,38.555,3.958,14.361,105.719,0
2123.066,102.647,47.223,5.508,14.282,44.659,1
2621.267,67.599,33.102,2.953,12.808,138.832,0
2641.246,83.494,37.875,3.679,14.131,126.098,1
2297.635,113.955,43.458,3.092,12.608,110.576,0
1940.552,112.269,36.007,4.332,13.643,120.695,0
2001.148,105.141,50.029,1.667,13.147,51.447,1
1854.475,89.534,64.429,4.436,14.122,57.117,1
1909.316,93.162,32.948,4.499,14.101,118.86,0
2406.334,90.167,22.018,4.449,14.233,50.452,0
1984.756,107.795,17.979,1.312,14.059,150.054,0
2893.334,79.738,40.194,2.197,13.254,70.438,0
3416.71,80.719,34.042,2.931,13.565,107.585,1
2072.965,106.144,44.494,0.032,14.628,179.466,1
2605.613,91.379,43.591,5.371,14.761,53.22,1
2774.795,111.299,22.761,2.478,12.768,88.094,0
2756.801,82.599,20.221,3.011,12.422,132.438,0
2499.371,91.233,45.551,1.461,13.146,127.807,0
2932.744,79.086,43.625,0.112,14.741,70.248,1
2763.462,92.103,36.89,1.413,14.893,61.747,1
1645.519,71.3,22.114,2.895,12.968,74.509,0
3014.951,85.173,47.657,3.712,14.077,150.154,0
3026.739,71.892,57.263,2.791,15.2,72.44,1
1953.864,101.715,45.336,3.124,14.174,88.515,0
2474.66,102.032,31.83,1.893,15.079,65.795,1
2894.164,67.776,42.535,3.393,14.699,116.75,0
2313.946,110.674,25.607,5.169,12.981,91.999,0
3147.436,125.0,54.696,3.769,13.629,39.845,1
3986.517,92.644,42.982,3.957,13.831,41.403,1
1939.109,83.024,20.782,3.029,13.894,5.0,1
1552.321,125.0,38.392,0.0,14.625,47.591,1
2647.482,73.534,47.56,0.62,14.168,120.728,1
2919.016,92.281,38.003,3.319,11.157,144.569,0
2299.937,94.515,38.689,2.48,12.618,115.85,0
3394.619,110.832,27.307,3.292,11.831,109.958,0
1579.906,97.036,48.798,5.518,13.958,79.306,0
2900.397,85.019,34.218,3.807,14.016,119.871,0
2056.19,78.683,16.123,4.766,14.055,97.883,0
3567.596,87.214,37.545,2.67,12.937,166.2,0
3745.135,77.903,53.774,1.047,14.407,80.57,1
1951.673,92.67,37.357,2.396,14.445,145.435,1
2092.788,84.101,62.856,1.051,12.67,124.335,0
3008.732,71.083,47.148,5.305,12.481,118.095,0
2198.365,109.572,46.065,3.923,13.8,5.0,1
2420.483,85.033,40.459,3.437,15.2,126.814,1
2466.502,74.246,41.181,4.725,15.2,79.262,1
1202.212,89.644,38.839,0.0,14.307,65.023,1
2441.005,92.957,38.373,3.559,13.143,18.269,1
2001.677,67.549,48.37,0.141,14.598,84.749,1
2129.47,96.643,30.77,2.487,13.393,86.51,0
3388.361,77.34,29.089,1.939,13.109,26.365,1
1633.271,115.954,28.522,3.691,11.87,18.702,0
2978.583,99.335,66.548,2.911,13.892,106.898,1
2268.674,86.401,48.364,4.921,13.233,124.227,0
2268.156,81.568,45.654,1.417,13.887,93.563,1
2963.742,90.53,29.31,3.776,11.731,136.788,0
2671.033,100.579,49.48,2.792,13.953,81.113,1
2820.898,91.643,40.601,0.0,11.612,82.554,0
3079.32,88.96,44.57,0.846,14.779,43.734,1
2234.65,92.817,30.281,2.23,14.27,14.789,1
2052.046,83.546,43.923,4.502,13.549,168.46,0
1744.652,87.195,36.914,3.335,14.306,135.908,0
1913.483,65.0,32.813,0.398,12.92,22.337,1
4366.911,105.632,50.809,2.247,13.865,92.009,1
3259.042,96.183,23.548,6.132,14.515,80.498,0
1571.802,81.172,48.777,2.7,11.015,72.67,0
1590.402,118.582,50.214,1.911,13.397,66.594,1
2763.213,93.218,31.444,3.385,13.78,102.157,0
2805.722,77.494,32.156,3.874,13.623,121.818,0
2806.774,103.994,39.324,1.679,15.111,103.108,1
2284.279,97.573,45.384,3.405,12.788,79.577,0
2368.455,97.524,40.166,1.908,13.241,77.925,0
2663.122,86.039,47.203,3.795,12.076,127.157,0
2505.83,98.307,63.156,2.805,15.159,105.855,1
1007.455,88.335,35.907,3.368,13.578,88.271,0
2300.63,99.783,21.418,1.133,13.405,83.384,0
1896.586,65.331,51.911,1.022,13.753,100.537,1
2563.887,85.926,62.2,4.202,14.373,63.924,1
4390.418,116.11,46.713,2.357,14.113,121.969,1
2688.863,81.261,28.947,3.013,15.2,36.586,1
2246.206,83.546,40.513,1.948,14.209,66.484,1
3049.171,85.729,28.578,4.118,13.381,112.5,0
2763.747,74.993,49.714,1.406,13.295,34.02,1
2723.061,65.0,25.785,2.256,13.447,14.215,1
2844.453,88.772,38.398,3.915,12.448,87.838,0
3786.753,93.902,29.948,4.611,13.836,8.659,1
1714.923,91.265,43.522,1.557,14.505,26.554,1
2757.861,89.972,37.604,6.027,13.248,119.047,0
1847.852,92.603,44.121,3.064,13.073,75.785,0
2811.083,106.32,42.268,0.623,15.164,142.847,1
1852.854,89.334,30.16,3.164,12.516,30.783,0
2178.712,83.963,49.523,1.811,11.939,80.772,0
2258.192,88.064,41.415,3.281,12.762,102.981,0
3084.281,100.111,30.138,2.423,12.414,32.327,0
3046.995,111.768,68.891,2.634,14.148,131.429,1
1640.284,83.206,47.717,0.859,13.475,107.981,0
2485.707,93.385,40.161,4.282,13.602,12.582,1
1988.773,96.737,58.982,0.419,14.838,83.302,1
1631.972,78.104,64.102,0.504,13.178,102.368,1
2308.939,92.286,40.256,3.161,14.498,58.447,1
2249.486,71.481,46.169,5.385,15.16,18.406,1
4027.366,67.233,30.144,1.865,13.39,97.531,1
2731.424,97.134,40.234,3.762,14.463,184.506,0
1554.549,86.626,39.611,4.432,13.582,67.586,0
2082.897,94.832,44.218,3.966,14.632,155.616,0
3113.899,91.749,45.993,1.94,12.386,51.147,0
3807.488,78.33,48.718,0.536,12.319,94.7,0
1419.111,91.366,44.852,0.0,13.448,119.719,0
1228.049,74.737,27.471,2.027,13.0,84.621,0
3666.127,111.474,30.738,4.621,13.335,71.602,0
2703.249,73.016,35.443,0.477,13.602,117.676,0
1885.61,89.259,38.613,3.76,14.448,170.115,0
2797.509,77.408,54.609,0.79,13.433,98.526,1
750.0,99.986,28.045,2.691,13.059,61.777,0
2452.194,87.36,37.711,3.774,13.484,76.461,0
2663.084,84.739,53.436,1.313,13.108,198.387,0
3050.776,103.945,38.401,2.807,12.959,91.071,0
1790.968,92.412,47.525,1.753,12.348,58.251,0
2505.697,99.233,40.325,3.769,13.863,33.472,1
1848.474,78.261,45.081,2.924,13.288,5.0,1
2615.999,72.333,39.258,2.602,14.67,101.361,1
1868.025,93.501,50.005,5.305,12.497,114.459,0
2184.734,87.536,23.459,3.692,13.312,67.149,0
1802.72,100.77,37.64,1.257,15.2,84.326,1
2873.239,90.881,45.559,2.345,12.954,32.329,1
3007.993,94.871,48.404,2.363,13.587,90.982,0
2297.497,69.273,59.915,2.645,12.706,106.667,1
2474.855,118.438,37.308,7.044,12.586,60.918,0
1508.416,89.701,59.754,3.168,15.193,161.07,1
2255.21,101.766,34.092,0.0,13.954,47.33,1
2417.367,80.295,57.944,1.523,13.92,97.756,1
4153.516,96.312,51.81,0.0,12.273,123.174,0
1727.221,73.76,31.038,1.906,14.123,81.522,0
